MeterKey,DateKey,TimeKey,MeterReading,Source,ApparentTemperature,IsSuspicious,AirTemperature,DewPointTemperature,RelativeHumidity
123,20200313,54500,17.25000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,60000,8.25000,LaTrobe_CSV-orig_20200308235001.csv,14.10000,NULL,14.1,11.1,82
123,20200313,60000,15.25000,LaTrobe_CSV-orig_20200314234751.csv,16.60000,NULL,17.7,8.6,55
123,20200316,111500,41.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,61500,17.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,61500,9.00000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,113000,35.25000,LaTrobe_CSV-orig_20200317235001.csv,16.40000,NULL,17.3,11.3,68
123,20200313,63000,17.50000,LaTrobe_CSV-orig_20200314234751.csv,16.00000,NULL,17.5,8.4,55
123,20200316,114500,36.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,63000,8.75000,LaTrobe_CSV-orig_20200308235001.csv,14.10000,NULL,13.7,11.2,85
123,20200316,120000,41.50000,LaTrobe_CSV-orig_20200317235001.csv,18.50000,NULL,19.2,11.5,61
123,20200313,64500,13.50000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,64500,8.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,121500,39.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,70000,19.25000,LaTrobe_CSV-orig_20200314234751.csv,17.10000,NULL,17.4,8.5,56
123,20200307,70000,9.25000,LaTrobe_CSV-orig_20200308235001.csv,14.20000,NULL,13.6,11.8,89
123,20200316,123000,37.00000,LaTrobe_CSV-orig_20200317235001.csv,19.70000,NULL,20.5,11.2,55
123,20200307,71500,10.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,71500,25.25000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,124500,28.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,73000,9.50000,LaTrobe_CSV-orig_20200308235001.csv,13.40000,NULL,13.8,12.5,92
123,20200313,73000,17.75000,LaTrobe_CSV-orig_20200314234751.csv,17.20000,NULL,17.9,8.5,54
123,20200316,130000,42.50000,LaTrobe_CSV-orig_20200317235001.csv,20.70000,NULL,22,11.1,50
123,20200313,74500,19.00000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,74500,9.50000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,131500,42.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,80000,8.50000,LaTrobe_CSV-orig_20200308235001.csv,14.70000,NULL,13.8,13,95
123,20200313,80000,33.25000,LaTrobe_CSV-orig_20200314234751.csv,17.40000,NULL,19.2,9.4,53
123,20200316,133000,41.75000,LaTrobe_CSV-orig_20200317235001.csv,21.60000,NULL,23.2,10.3,44
123,20200313,81500,22.25000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,134500,43.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,81500,8.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,83000,8.75000,LaTrobe_CSV-orig_20200308235001.csv,15.40000,NULL,14.4,13.1,92
123,20200316,140000,43.00000,LaTrobe_CSV-orig_20200317235001.csv,22.50000,NULL,23.8,9.8,41
123,20200313,83000,20.00000,LaTrobe_CSV-orig_20200314234751.csv,20.40000,NULL,21.9,10.4,48
123,20200316,141500,41.75000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,84500,9.50000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,84500,36.50000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,143000,42.00000,LaTrobe_CSV-orig_20200317235001.csv,22.70000,NULL,24.5,8,35
123,20200313,90000,54.50000,LaTrobe_CSV-orig_20200314234751.csv,21.50000,NULL,22.6,10.7,47
123,20200307,90000,9.00000,LaTrobe_CSV-orig_20200308235001.csv,15.80000,NULL,15,12.7,86
123,20200307,91500,9.00000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,144500,41.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,91500,40.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,150000,42.00000,LaTrobe_CSV-orig_20200317235001.csv,22.40000,NULL,24.7,7.4,33
123,20200307,93000,8.75000,LaTrobe_CSV-orig_20200308235001.csv,15.80000,NULL,15.7,12.6,82
123,20200313,93000,36.75000,LaTrobe_CSV-orig_20200314234751.csv,22.20000,NULL,23.2,10.9,46
123,20200316,151500,41.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,94500,36.00000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,153000,40.75000,LaTrobe_CSV-orig_20200317235001.csv,23.30000,NULL,25.1,8.1,34
123,20200307,94500,8.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,100000,9.50000,LaTrobe_CSV-orig_20200308235001.csv,15.90000,NULL,16.8,12.5,76
123,20200313,100000,36.75000,LaTrobe_CSV-orig_20200314234751.csv,22.30000,NULL,24.2,11.9,46
123,20200307,103000,8.50000,LaTrobe_CSV-orig_20200308235001.csv,14.70000,NULL,16.8,12.5,76
123,20200313,110000,46.00000,LaTrobe_CSV-orig_20200314234751.csv,23.00000,NULL,24.6,12.9,48
123,20200307,120000,8.00000,LaTrobe_CSV-orig_20200308235001.csv,16.80000,NULL,18.5,11.1,62
123,20200316,181500,37.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,154500,40.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,101500,38.25000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,101500,9.50000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,160000,40.00000,LaTrobe_CSV-orig_20200317235001.csv,22.60000,NULL,24.7,8.2,35
123,20200313,103000,42.75000,LaTrobe_CSV-orig_20200314234751.csv,21.50000,NULL,24.8,11.7,44
123,20200316,161500,41.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,104500,43.50000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,104500,8.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,163000,40.75000,LaTrobe_CSV-orig_20200317235001.csv,23.30000,NULL,25.2,9.1,36
123,20200307,110000,7.75000,LaTrobe_CSV-orig_20200308235001.csv,16.00000,NULL,17.8,12,69
123,20200316,164500,36.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,111500,42.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,111500,7.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,170000,44.75000,LaTrobe_CSV-orig_20200317235001.csv,23.10000,NULL,24.9,8,34
123,20200313,113000,42.25000,LaTrobe_CSV-orig_20200314234751.csv,22.70000,NULL,25,12.9,47
123,20200307,113000,7.50000,LaTrobe_CSV-orig_20200308235001.csv,16.40000,NULL,17.6,11.6,68
123,20200316,171500,37.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,114500,43.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,114500,7.50000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,173000,35.25000,LaTrobe_CSV-orig_20200317235001.csv,22.60000,NULL,24.7,8.2,35
123,20200313,120000,44.75000,LaTrobe_CSV-orig_20200314234751.csv,22.90000,NULL,25.6,13.5,47
123,20200316,174500,39.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,121500,45.25000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,180000,40.50000,LaTrobe_CSV-orig_20200317235001.csv,22.90000,NULL,24.4,8.4,36
123,20200307,121500,8.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,123000,43.25000,LaTrobe_CSV-orig_20200314234751.csv,22.60000,NULL,25.2,13.1,47
123,20200307,123000,8.00000,LaTrobe_CSV-orig_20200308235001.csv,16.70000,NULL,18.3,11.6,65
123,20200313,124500,44.00000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,183000,35.25000,LaTrobe_CSV-orig_20200317235001.csv,23.20000,NULL,24,9.6,40
123,20200307,124500,8.00000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,130000,47.50000,LaTrobe_CSV-orig_20200314234751.csv,23.40000,NULL,25.1,13.6,49
123,20200316,184500,32.75000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,130000,7.75000,LaTrobe_CSV-orig_20200308235001.csv,16.80000,NULL,18.1,12.5,70
123,20200313,131500,43.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,190000,32.25000,LaTrobe_CSV-orig_20200317235001.csv,22.50000,NULL,23.5,8.8,39
123,20200307,131500,7.50000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,191500,32.75000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,133000,42.75000,LaTrobe_CSV-orig_20200314234751.csv,24.00000,NULL,26.3,13.1,44
123,20200307,133000,7.75000,LaTrobe_CSV-orig_20200308235001.csv,16.90000,NULL,18.5,12.7,69
123,20200313,134500,40.50000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,194500,28.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,134500,7.50000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,140000,39.75000,LaTrobe_CSV-orig_20200314234751.csv,22.80000,NULL,25.8,12.6,44
123,20200316,200000,25.25000,LaTrobe_CSV-orig_20200317235001.csv,19.70000,NULL,21.1,10.9,52
123,20200316,193000,29.00000,LaTrobe_CSV-orig_20200317235001.csv,20.10000,NULL,21.9,11,50
123,20200307,140000,7.50000,LaTrobe_CSV-orig_20200308235001.csv,17.30000,NULL,19.1,13.3,69
123,20200316,203000,9.50000,LaTrobe_CSV-orig_20200317235001.csv,18.70000,NULL,20.1,10.8,55
123,20200316,210000,8.25000,LaTrobe_CSV-orig_20200317235001.csv,17.90000,NULL,19.3,10.8,58
123,20200313,154500,43.50000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,161500,30.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,164500,41.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,171500,30.25000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,141500,44.50000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,201500,14.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,141500,8.00000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,143000,43.75000,LaTrobe_CSV-orig_20200314234751.csv,23.90000,NULL,25.8,13,45
123,20200307,143000,8.50000,LaTrobe_CSV-orig_20200308235001.csv,17.10000,NULL,19.6,12.4,63
123,20200313,144500,45.25000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,144500,8.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,204500,8.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,150000,43.50000,LaTrobe_CSV-orig_20200314234751.csv,23.80000,NULL,25.7,12.9,45
123,20200307,150000,9.25000,LaTrobe_CSV-orig_20200308235001.csv,17.40000,NULL,19.5,12.5,64
123,20200107,214500,NULL,LaTrobe_CSV-orig_20200107214716.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,151500,44.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,151500,9.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,211500,7.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,153000,44.25000,LaTrobe_CSV-orig_20200314234751.csv,24.60000,NULL,25.9,13.7,47
123,20200307,153000,8.50000,LaTrobe_CSV-orig_20200308235001.csv,16.60000,NULL,18.8,12.1,65
123,20200316,213000,8.00000,LaTrobe_CSV-orig_20200317235001.csv,18.20000,NULL,18,10.6,62
123,20200307,154500,8.50000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,214500,7.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,160000,43.00000,LaTrobe_CSV-orig_20200314234751.csv,19.50000,NULL,22.1,13.7,59
123,20200307,160000,8.00000,LaTrobe_CSV-orig_20200308235001.csv,18.00000,NULL,19.7,13.6,68
123,20200316,220000,7.25000,LaTrobe_CSV-orig_20200317235001.csv,17.30000,NULL,18.2,10.8,62
123,20200307,161500,8.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,221500,7.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,163000,31.50000,LaTrobe_CSV-orig_20200314234751.csv,13.20000,NULL,17,16.8,99
123,20200307,163000,8.50000,LaTrobe_CSV-orig_20200308235001.csv,17.50000,NULL,19.6,12.4,63
123,20200316,223000,6.75000,LaTrobe_CSV-orig_20200317235001.csv,17.00000,NULL,18,10.9,63
123,20200307,164500,10.50000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,224500,6.75000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,170000,33.25000,LaTrobe_CSV-orig_20200314234751.csv,13.70000,NULL,16.5,16.3,99
123,20200316,230000,7.25000,LaTrobe_CSV-orig_20200317235001.csv,16.30000,NULL,17.3,10.9,66
123,20200307,170000,10.25000,LaTrobe_CSV-orig_20200308235001.csv,16.60000,NULL,19,12.5,66
123,20200307,171500,8.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,173000,27.00000,LaTrobe_CSV-orig_20200314234751.csv,14.60000,NULL,16.7,16.2,97
123,20200313,211500,8.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200316,233000,9.50000,LaTrobe_CSV-orig_20200317235001.csv,16.80000,NULL,16.4,11.3,72
123,20200317,4500,9.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,183000,8.50000,LaTrobe_CSV-orig_20200308235001.csv,17.90000,NULL,18.9,13.5,71
123,20200307,173000,8.75000,LaTrobe_CSV-orig_20200308235001.csv,17.30000,NULL,19.7,12.7,64
123,20200316,234500,9.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,174500,30.00000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,191500,21.00000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,194500,13.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,23000,9.00000,LaTrobe_CSV-orig_20200317235001.csv,14.20000,NULL,13.4,12.6,95
123,20200313,180000,27.25000,LaTrobe_CSV-orig_20200314234751.csv,13.00000,NULL,16.1,14.6,91
123,20200313,181500,24.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,180000,9.75000,LaTrobe_CSV-orig_20200308235001.csv,17.30000,NULL,19.5,13.4,68
123,20200317,1500,9.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,181500,9.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,183000,17.75000,LaTrobe_CSV-orig_20200314234751.csv,11.40000,NULL,15.1,14.9,99
123,20200313,184500,19.25000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,10000,9.50000,LaTrobe_CSV-orig_20200317235001.csv,15.80000,NULL,15.1,12.1,82
123,20200307,184500,8.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,190000,29.25000,LaTrobe_CSV-orig_20200314234751.csv,12.20000,NULL,15.1,14.1,94
123,20200317,11500,9.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,190000,8.25000,LaTrobe_CSV-orig_20200308235001.csv,17.20000,NULL,18.7,14.2,75
123,20200317,13000,9.50000,LaTrobe_CSV-orig_20200317235001.csv,14.90000,NULL,14.4,11.7,84
123,20200307,191500,7.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,193000,16.50000,LaTrobe_CSV-orig_20200314234751.csv,11.90000,NULL,14.2,14.2,100
123,20200307,193000,7.50000,LaTrobe_CSV-orig_20200308235001.csv,17.80000,NULL,18.4,14.5,78
123,20200317,20000,9.50000,LaTrobe_CSV-orig_20200317235001.csv,13.90000,NULL,13.2,12.3,94
123,20200307,194500,7.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,200000,13.25000,LaTrobe_CSV-orig_20200314234751.csv,11.50000,NULL,13.9,13.9,100
123,20200317,21500,9.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,201500,9.00000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,200000,8.25000,LaTrobe_CSV-orig_20200308235001.csv,16.20000,NULL,17.9,14.6,81
123,20200307,201500,8.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,24500,9.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,203000,8.00000,LaTrobe_CSV-orig_20200314234751.csv,11.10000,NULL,14.3,11.8,85
123,20200307,203000,8.25000,LaTrobe_CSV-orig_20200308235001.csv,16.80000,NULL,17.1,15.4,90
123,20200313,204500,7.50000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,30000,8.75000,LaTrobe_CSV-orig_20200317235001.csv,13.60000,NULL,12.8,12.5,98
123,20200313,210000,9.25000,LaTrobe_CSV-orig_20200314234751.csv,10.70000,NULL,14.4,9.4,72
123,20200307,204500,8.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,210000,7.75000,LaTrobe_CSV-orig_20200308235001.csv,17.10000,NULL,16.7,16.4,98
123,20200317,33000,8.00000,LaTrobe_CSV-orig_20200317235001.csv,12.70000,NULL,12.1,11.9,99
123,20200317,34500,8.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,211500,8.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,213000,7.50000,LaTrobe_CSV-orig_20200314234751.csv,10.10000,NULL,14.4,7.9,65
123,20200317,40000,8.25000,LaTrobe_CSV-orig_20200317235001.csv,12.70000,NULL,12.1,11.9,99
123,20200313,214500,8.00000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,213000,8.00000,LaTrobe_CSV-orig_20200308235001.csv,16.70000,NULL,16.3,16.3,100
123,20200317,41500,8.75000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,214500,8.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,220000,7.00000,LaTrobe_CSV-orig_20200314234751.csv,9.70000,NULL,14.1,6.7,61
123,20200317,43000,9.50000,LaTrobe_CSV-orig_20200317235001.csv,12.60000,NULL,12,11.8,99
123,20200307,220000,8.50000,LaTrobe_CSV-orig_20200308235001.csv,15.80000,NULL,16.2,12.9,81
123,20200313,221500,7.00000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,44500,11.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,221500,8.25000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,223000,7.50000,LaTrobe_CSV-orig_20200314234751.csv,10.10000,NULL,13.8,6.4,61
123,20200317,50000,10.75000,LaTrobe_CSV-orig_20200317235001.csv,12.20000,NULL,11.7,11.5,99
123,20200313,224500,7.75000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,223000,9.75000,LaTrobe_CSV-orig_20200308235001.csv,15.60000,NULL,15.8,13.6,87
123,20200317,51500,14.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,230000,9.00000,LaTrobe_CSV-orig_20200314234751.csv,9.90000,NULL,13.5,6.8,64
123,20200307,224500,9.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,53000,17.25000,LaTrobe_CSV-orig_20200317235001.csv,12.10000,NULL,11.6,11.6,100
123,20200307,230000,9.75000,LaTrobe_CSV-orig_20200308235001.csv,15.40000,NULL,15.4,14.3,93
123,20200313,231500,9.50000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,54500,18.75000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200313,233000,9.75000,LaTrobe_CSV-orig_20200314234751.csv,9.50000,NULL,13.4,5.3,58
123,20200307,231500,9.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,60000,13.75000,LaTrobe_CSV-orig_20200317235001.csv,11.00000,NULL,11.3,11.3,100
123,20200307,233000,9.00000,LaTrobe_CSV-orig_20200308235001.csv,14.90000,NULL,14.9,14.3,96
123,20200314,0,9.25000,LaTrobe_CSV-orig_20200314234751.csv,10.40000,NULL,13.4,6,61
123,20200313,234500,9.50000,LaTrobe_CSV-orig_20200314234751.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,61500,13.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200307,234500,8.75000,LaTrobe_CSV-orig_20200308235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,63000,13.00000,LaTrobe_CSV-orig_20200317235001.csv,10.70000,NULL,11.1,11.1,100
123,20200308,0,9.50000,LaTrobe_CSV-orig_20200308235001.csv,14.40000,NULL,14.4,14.2,99
123,20200317,64500,13.25000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,70000,13.25000,LaTrobe_CSV-orig_20200317235001.csv,10.60000,NULL,11.3,11.3,100
123,20200317,71500,13.50000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200317,73000,14.25000,LaTrobe_CSV-orig_20200317235001.csv,10.50000,NULL,11.4,11.4,100
123,20200317,74500,14.00000,LaTrobe_CSV-orig_20200317235001.csv,NULL,NULL,NULL,NULL,NULL
123,20200311,13000,9.50000,LaTrobe_CSV-orig_20200311070155.csv,15.10000,NULL,14.7,13.6,93
123,20200310,21500,9.25000,LaTrobe_CSV-orig_20200310053155.csv,NULL,NULL,NULL,NULL,NULL
123,20200310,30000,9.50000,LaTrobe_CSV-orig_20200310053155.csv,10.20000,NULL,10.1,10,99
123,20200308,4500,9.25000,LaTrobe_CSV-orig_20200309072053.csv,NULL,NULL,NULL,NULL,NULL
123,20200308,10000,9.25000,LaTrobe_CSV-orig_20200309072053.csv,14.20000,NULL,14.1,13.9,99
123,20200308,11500,9.25000,LaTrobe_CSV-orig_20200309072053.csv,NULL,NULL,NULL,NULL,NULL
123,20200308,13000,9.25000,LaTrobe_CSV-orig_20200309074755.csv,13.80000,NULL,13.8,13.6,99
123,20200310,11500,9.00000,LaTrobe_CSV-orig_20200310053155.csv,NULL,NULL,NULL,NULL,NULL
123,20200308,14500,9.50000,LaTrobe_CSV-orig_20200309074755.csv,NULL,NULL,NULL,NULL,NULL
123,20200309,81500,16.00000,LaTrobe_CSV-orig_20200310053155.csv,NULL,NULL,NULL,NULL,NULL
123,20200308,20000,9.50000,LaTrobe_CSV-orig_20200309072053.csv,14.30000,NULL,13.6,13.4,99
123,20200310,4500,9.25000,LaTrobe_CSV-orig_20200310053155.csv,NULL,NULL,NULL,NULL,NULL
123,20200308,30000,8.50000,LaTrobe_CSV-orig_20200309074755.csv,13.90000,NULL,13.3,13.1,99
123,20200309,180000,31.50000,LaTrobe_CSV-orig_20200310053155.csv,18.10000,NULL,19.9,9.5,51
123,20200309,214500,7.00000,LaTrobe_CSV-orig_20200310053155.csv,NULL,NULL,NULL,NULL,NULL
123,20200309,83000,16.50000,LaTrobe_CSV-orig_20200310053155.csv,13.10000,NULL,12.6,11.5,93
123,20200308,61500,9.00000,LaTrobe_CSV-orig_20200309074755.csv,NULL,NULL,NULL,NULL,NULL
123,20200311,230000,7.75000,LaTrobe_CSV-orig_20200312170258.csv,21.40000,NULL,20.5,13,62
123,20200113,84500,19.00000,LaTrobe_CSV-orig_20200113084954.csv,NULL,NULL,NULL,NULL,NULL
123,20200113,24500,8.50000,LaTrobe_CSV-orig_20200113032154.csv,NULL,NULL,NULL,NULL,NULL
123,20200311,121500,52.25000,LaTrobe_CSV-orig_20200312170258.csv,NULL,NULL,NULL,NULL,NULL
123,20200118,191500,8.50000,LaTrobe_CSV-orig_20200118191859.csv,NULL,NULL,NULL,NULL,NULL
